,client_id,credit_limit_initial,credit_limit,add_product,mp_first_login,mp_last_login,tp_num,cl_age,education_id,gender_id,marital_status_id,employment_status_cd,city_population_category,app_channel,Авто и запчасти frequency,Авто и запчасти amount,Аптеки frequency,Аптеки amount,Детские товары frequency,Детские товары amount,Досуг и развлечения frequency,Досуг и развлечения amount,Заправки frequency,Заправки amount,Зоотовары frequency,Зоотовары amount,Интернет-магазины frequency,Интернет-магазины amount,Кафе и рестораны frequency,Кафе и рестораны amount,Косметика и парфюмерия frequency,Косметика и парфюмерия amount,Красота и здоровье frequency,Красота и здоровье amount,Мебель и товары для дома frequency,Мебель и товары для дома amount,Одежда и обувь frequency,Одежда и обувь amount,Подарки и развлечения frequency,Подарки и развлечения amount,Прочее frequency,Прочее amount,Путешествия frequency,Путешествия amount,Спорт frequency,Спорт amount,Страхование frequency,Страхование amount,Такси и грузоперевозки frequency,Такси и грузоперевозки amount,Товары для ремонта frequency,Товары для ремонта amount,Электроника frequency,Электроника amount,Ювелирные изделия frequency,Ювелирные изделия amount
4718,68645941,90000.0,90000.0,Халва,2018-04-02 00:00:00.000,2019-02-26 00:00:00.000,,31,3,2,2,EMR,>700 тыс,Representative,0,0.0,2,2295.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4097.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,28293.0
4719,68652998,15000.0,60000.0,Халва,2018-05-28 00:00:00.000,2019-03-12 00:00:00.000,,37,-1,1,5,EME,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,642.0,0,0.0,0,0.0,0,0.0,3,14386.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11560.0,0,0.0
4720,68672956,15000.0,15000.0,Халва + Вклад,2018-03-31 00:00:00.000,2019-03-11 00:00:00.000,,27,6,1,1,EME,300 – 700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3896.0,0,0.0,0,0.0,6,13736.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4721,68676644,15000.0,120000.0,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,,21,4,1,1,EME,300 – 700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,51146.26,7,12219.160000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,21470.0,0,0.0
4722,68677063,15000.0,15000.0,Халва,2018-04-06 00:00:00.000,2019-03-03 00:00:00.000,,21,-1,1,-1,UNK,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,26,10715.59,0,0.0,0,0.0,2,635.1999999999999,0,0.0,0,0.0,0,0.0,3,2665.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4723,38007417,75000.0,75000.0,Халва,2018-03-30 00:00:00.000,2019-03-09 00:00:00.000,,38,-1,2,-1,UNK,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,11,11000.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12915.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7440.0
4724,38172758,15000.0,60000.0,Халва,2018-04-19 00:00:00.000,2019-03-09 00:00:00.000,,36,6,1,2,UNK,>700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,356.0,0,0.0,0,0.0,6,9158.0,0,0.0,4,650.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11710.0,0,0.0,0,0.0
4725,38232408,15000.0,15000.0,Халва + Вклад,2018-06-04 00:00:00.000,2019-02-25 00:00:00.000,,66,3,1,2,PNS,>700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,2,2699.38,0,0.0,0,0.0,2,1189.0,0,0.0,0,0.0,0,0.0,1,2290.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4726,38285256,20000.0,20000.0,Халва + ДК,2018-04-18 00:00:00.000,2018-12-29 00:00:00.000,,62,2,2,4,PNS,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,835.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4727,39103929,15000.0,15000.0,Халва + ДК,2018-05-10 00:00:00.000,2019-03-10 00:00:00.000,,26,3,1,2,EME,0 – 100 тыс,Walk In Sales,0,0.0,21,14502.279999999999,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5040.0,0,0.0
4728,39404855,45000.0,75000.0,Халва + ДК,2018-04-01 00:00:00.000,2019-03-10 00:00:00.000,,26,3,1,5,EME,0 – 100 тыс,Internet Sales,0,0.0,2,1623.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4729,39420623,15000.0,15000.0,Халва + ДК,,,,64,3,1,1,PNS,0 – 100 тыс,Walk In Sales,0,0.0,4,563.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0
4730,39421124,45000.0,45000.0,Халва,2018-05-30 00:00:00.000,2019-03-10 00:00:00.000,,31,3,1,2,EME,0 – 100 тыс,Walk In Sales,0,0.0,1,88.0,1,31600.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4731,39553361,90000.0,90000.0,Халва,2018-04-28 00:00:00.000,2019-03-09 00:00:00.000,,42,-1,2,2,UNK,300 – 700 тыс,Internet Sales,0,0.0,4,1212.49,4,3057.0,0,0.0,0,0.0,0,0.0,2,300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,300.0,0,0.0
4732,39585622,120000.0,120000.0,Халва,2018-05-28 00:00:00.000,2019-03-12 00:00:00.000,,39,6,2,2,EME,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,19,18008.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1736.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,587.0,0,0.0,0,0.0
4733,39824923,30000.0,30000.0,Халва,2018-04-22 00:00:00.000,2019-03-09 00:00:00.000,,28,3,1,2,EME,300 – 700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,200.0,0,0.0,1,69.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7768.0,0,0.0,0,0.0
4734,39851855,30000.0,30000.0,Халва,2018-05-17 00:00:00.000,2019-03-09 00:00:00.000,2.0,70,6,1,4,PNS,>700 тыс,Call Center,0,0.0,0,0.0,0,0.0,0,0.0,1,1000.0,0,0.0,0,0.0,5,619.5,0,0.0,0,0.0,0,0.0,1,99.0,0,0.0,6,2698.0,0,0.0,0,0.0,0,0.0,3,215.0,0,0.0,0,0.0,0,0.0
4735,39922728,45000.0,60000.0,Халва,2018-04-23 00:00:00.000,2019-03-07 00:00:00.000,1.0,68,3,1,1,PNS,300 – 700 тыс,Call Center,3,14093.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,77015.0,0,0.0,0,0.0,0,0.0,0,0.0,1,6674.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4736,40060730,15000.0,15000.0,Халва,,,,66,2,1,4,PNS,>700 тыс,Call Center,0,0.0,1,15.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4737,40160753,15000.0,15000.0,Халва + Вклад,2018-04-24 00:00:00.000,2019-03-10 00:00:00.000,,40,3,1,2,EME,>700 тыс,Walk In Sales,2,172.0,10,2156.0,0,0.0,0,0.0,14,11849.0,0,0.0,3,18071.0,0,0.0,0,0.0,0,0.0,0,0.0,3,4958.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,18071.0,0,0.0
4738,40174333,60000.0,15000.0,Халва + Автокредит,2018-03-31 00:00:00.000,2019-03-11 00:00:00.000,,31,3,1,1,EME,>700 тыс,AutoCred,0,0.0,1,1418.0,0,0.0,0,0.0,1,375.56,0,0.0,0,0.0,1,412.0,1,289.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4739,40199861,60000.0,100000.0,Халва,2018-05-19 00:00:00.000,2019-03-09 00:00:00.000,2.0,27,6,1,1,EME,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,1,340.0,9,8624.019999999999,0,0.0,0,0.0,2,1164.0,1,335.0,2,5094.0,1,39.0,1,2799.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1145.0
4740,40219313,75000.0,75000.0,Халва,2018-04-01 00:00:00.000,2019-03-10 00:00:00.000,,41,-1,2,2,OTH,,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,3,1995.98,0,0.0,3,5780.0,3,1140.4,0,0.0,0,0.0,0,0.0,3,7529.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9607.0
4741,40272557,15000.0,60000.0,Халва,2018-05-18 00:00:00.000,2019-03-08 00:00:00.000,,38,-1,1,2,OTH,100 – 300 тыс,УРМ,0,0.0,3,1018.0,0,0.0,0,0.0,1,1000.0,0,0.0,0,0.0,3,419.40000000000003,1,238.0,0,0.0,0,0.0,3,5883.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8059.0,0,0.0
4742,40286983,60000.0,100000.0,Халва,2018-04-27 00:00:00.000,2019-03-11 00:00:00.000,2.0,29,-1,2,-1,UNK,>700 тыс,Internet Sales,4,10430.0,3,1709.08,0,0.0,0,0.0,6,7674.87,0,0.0,2,12498.0,12,5197.6,0,0.0,0,0.0,0,0.0,0,0.0,1,2805.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12498.0,0,0.0
4743,40325728,45000.0,45000.0,Халва + Автокредит,2018-05-05 00:00:00.000,2019-02-24 00:00:00.000,,43,6,2,2,EME,>700 тыс,AutoCred,0,0.0,0,0.0,0,0.0,0,0.0,12,18845.010000000002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4744,40436463,60000.0,60000.0,Халва,2018-04-05 00:00:00.000,2019-03-11 00:00:00.000,,54,6,2,2,EME,100 – 300 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,32,43570.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,90.0,0,0.0,0,0.0
4745,40555750,15000.0,60000.0,Халва,2018-04-18 00:00:00.000,2019-03-07 00:00:00.000,1.0,43,2,1,1,EME,>700 тыс,Internet Sales,0,0.0,11,1836.0,2,54.4,0,0.0,0,0.0,0,0.0,0,0.0,2,487.4,18,3450.46,0,0.0,1,708.2,7,4122.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4746,40585416,30000.0,30000.0,Халва,2018-05-23 00:00:00.000,2019-02-28 00:00:00.000,,60,2,2,2,BUS,0 – 100 тыс,Call Center,1,330.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3920.34,0,0.0,1,920.0,1,2750.0,0,0.0
4747,40610485,15000.0,15000.0,Халва,2018-03-31 00:00:00.000,2019-03-10 00:00:00.000,,32,6,2,1,PNS,0 – 100 тыс,Walk In Sales,0,0.0,3,572.0,0,0.0,0,0.0,4,4300.25,0,0.0,1,4990.0,0,0.0,0,0.0,0,0.0,0,0.0,7,15773.0,0,0.0,1,3500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4748,40691738,30000.0,75000.0,Халва,2018-04-13 00:00:00.000,2019-03-11 00:00:00.000,,29,-1,2,2,UNK,>700 тыс,Internet Sales,1,176.0,3,2245.5,2,1115.28,0,0.0,8,2600.0,0,0.0,0,0.0,6,3848.2000000000003,2,6541.0,0,0.0,0,0.0,4,15775.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,23130.0,0,0.0
4749,40797355,30000.0,30000.0,Халва + ДК,2018-06-14 00:00:00.000,2019-03-07 00:00:00.000,,39,3,1,1,EME,300 – 700 тыс,Call Center,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,235.8,1,999.0,3,4285.0,0,0.0,6,8348.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4750,40816176,45000.0,45000.0,Халва + ДК,2018-05-31 00:00:00.000,2019-03-03 00:00:00.000,,35,3,1,4,EME,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,5,4362.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1270.0,0,0.0,0,0.0,2,9853.0
4751,41357096,15000.0,15000.0,Халва + Вклад,2018-04-03 00:00:00.000,2019-03-12 00:00:00.000,,37,-1,1,2,UNK,>700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4414.59,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,14982.0,0,0.0
4752,41369728,75000.0,75000.0,Халва,2018-04-29 00:00:00.000,2019-03-08 00:00:00.000,,46,6,2,4,EMR,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,14,22032.260000000002,0,0.0,0,0.0,1,531.7,0,0.0,1,3300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,693.0,0,0.0,0,0.0
4753,41415225,15000.0,15000.0,Халва,2018-04-02 00:00:00.000,2019-03-12 00:00:00.000,,22,-1,1,1,UNK,300 – 700 тыс,DSA,0,0.0,0,0.0,0,0.0,0,0.0,81,23929.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4893.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4754,41521216,15000.0,15000.0,Халва,2018-04-01 00:00:00.000,2019-03-09 00:00:00.000,,53,3,1,4,PNS,>700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,3,950.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4755,41826226,15000.0,120000.0,Халва,2018-05-12 00:00:00.000,2019-03-09 00:00:00.000,2.0,22,2,1,5,EME,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2800.0,0,0.0,1,5500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5491.0
4756,41842528,20000.0,20000.0,Халва,,,1.0,59,3,2,2,PNS,300 – 700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,6,2382.5,0,0.0,0,0.0,0,0.0,6,1288.38,0,0.0,0,0.0,1,557.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4757,41880399,15000.0,60000.0,Халва + Супер+,2018-05-10 00:00:00.000,2019-03-03 00:00:00.000,,59,3,2,2,PNW,100 – 300 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,13,8344.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4758,41921317,15000.0,15000.0,Халва,2018-05-25 00:00:00.000,2019-02-27 00:00:00.000,,73,-1,1,2,PNS,0 – 100 тыс,Walk In Sales,0,0.0,8,5993.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1349.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4759,41990915,15000.0,60000.0,Халва + ДК,2018-10-01 00:00:00.000,2019-03-07 00:00:00.000,,64,3,1,2,PNS,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1742.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4760,42199801,15000.0,15000.0,Халва,2018-04-16 00:00:00.000,2018-04-16 00:00:00.000,,57,3,2,2,PNS,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,2,1140.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,115.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1690.0,0,0.0
4761,42365771,120000.0,120000.0,Халва,2018-04-16 00:00:00.000,2019-03-06 00:00:00.000,,62,6,1,4,EME,100 – 300 тыс,DSA,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,150.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4762,42503941,15000.0,30000.0,Халва,2018-05-13 00:00:00.000,2019-03-08 00:00:00.000,,38,2,1,3,EME,300 – 700 тыс,Representative,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1468.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4763,42628698,15000.0,15000.0,Халва,2018-06-14 00:00:00.000,2019-02-12 00:00:00.000,,60,3,1,2,PNS,100 – 300 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1899.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4764,42659258,20000.0,20000.0,Халва + ДК,2018-05-22 00:00:00.000,2019-03-09 00:00:00.000,,56,3,2,2,EME,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,110.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4765,42691364,60000.0,60000.0,Халва + Вклад,2018-04-03 00:00:00.000,2019-03-11 00:00:00.000,,37,6,1,1,EME,0 – 100 тыс,Internet Sales,1,500.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,19369.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,26857.9,6,52239.0,0,0.0
4766,42693080,15000.0,25000.0,Халва,2018-04-07 00:00:00.000,2019-03-11 00:00:00.000,,40,-1,2,-1,UNK,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,4,5725.54,0,0.0,2,7610.0,0,0.0,0,0.0,3,614.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,167.0,0,0.0,1,120.0,0,0.0
4767,57263515,20000.0,60000.0,Халва,2018-04-28 00:00:00.000,2019-03-01 00:00:00.000,1.0,37,3,2,2,PNS,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1089.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5005.0,3,6327.0,1,9520.0
4768,57273643,30000.0,30000.0,Халва,2018-04-06 00:00:00.000,2019-03-11 00:00:00.000,,40,6,1,2,EME,100 – 300 тыс,DSA,2,120.0,8,2729.05,0,0.0,0,0.0,6,4749.97,0,0.0,1,3688.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1996.5,0,0.0,2,199.6,0,0.0,0,0.0,0,0.0,0,0.0,11,3134.69,1,3688.0,0,0.0
4769,57395138,15000.0,15000.0,Халва,2018-05-11 00:00:00.000,2019-03-11 00:00:00.000,,26,3,2,2,EME,300 – 700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,6,7160.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4770,57449698,30000.0,30000.0,Халва + ДК,2018-05-10 00:00:00.000,2019-02-19 00:00:00.000,,46,3,1,2,EME,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1840.0,0,0.0,8,9106.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4771,57735206,15000.0,15000.0,Халва + Автокредит,2018-04-26 00:00:00.000,2018-09-20 00:00:00.000,,37,3,2,2,EME,>700 тыс,AutoCred,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,660.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,3813.4,0,0.0,1,229.0
4772,57832081,75000.0,75000.0,Халва,2018-05-16 00:00:00.000,2019-03-02 00:00:00.000,,26,-1,1,1,OTH,>700 тыс,УРМ,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,539.8,2,818.5,0,0.0,0,0.0,1,1453.0,0,0.0,0,0.0,0,0.0,22,8720.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4773,57851786,60000.0,60000.0,Халва + Вклад,2018-05-07 00:00:00.000,2019-03-11 00:00:00.000,,46,-1,1,2,UNK,>700 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,38,51059.049999999996,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,24952.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,7753.0,0,0.0,0,0.0
4774,57857129,15000.0,30000.0,Халва + Вклад,2018-05-26 00:00:00.000,2019-03-11 00:00:00.000,,44,6,1,2,EME,>700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2546.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3975.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4775,57878278,15000.0,15000.0,Халва,2018-04-26 00:00:00.000,2019-03-10 00:00:00.000,,47,3,2,2,EME,0 – 100 тыс,Internet Sales,0,0.0,0,0.0,0,0.0,0,0.0,2,1299.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4776,57902240,15000.0,15000.0,Халва + Вклад,2018-07-11 00:00:00.000,2019-03-10 00:00:00.000,,55,-1,1,1,PNS,>700 тыс,Walk In Sales,0,0.0,1,209.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1806.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4777,57910357,15000.0,15000.0,Халва + Вклад,2018-07-24 00:00:00.000,2019-03-09 00:00:00.000,,45,2,1,2,EME,0 – 100 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2775.2999999999997,3,1400.0,0,0.0,1,59.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
4778,57943980,60000.0,75000.0,Халва,2018-09-24 00:00:00.000,2019-01-19 00:00:00.000,1.0,56,6,2,2,EME,300 – 700 тыс,Walk In Sales,0,0.0,0,0.0,0,0.0,0,0.0,1,1464.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5852.0,0,0.0,0,0.0,0,0.0,1,9600.0,0,0.0,0,0.0,0,0.0,2,2580.0,0,0.0
4779,58085378,15000.0,60000.0,Халва,2018-05-02 00:00:00.000,2019-03-11 00:00:00.000,,28,3,2,2,EME,>700 тыс,Walk In Sales,0,0.0,1,285.5,0,0.0,0,0.0,15,11249.05,0,0.0,1,4689.0,1,447.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,19948.07,1,4689.0,0,0.0
4780,58127710,15000.0,90000.0,Халва,2018-03-30 00:00:00.000,2019-03-12 00:00:00.000,2.0,26,-1,1,1,UNK,0 – 100 тыс,УРМ,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,22421.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,52445.0,1,9000.0,1,1100.0
4781,58146130,15000.0,30000.0,Халва,2018-03-30 00:00:00.000,2019-03-11 00:00:00.000,,34,-1,2,-1,UNK,>700 тыс,Walk In Sales,0,0.0,1,1985.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1248.0,0,0.0,3,62260.0,0,0.0
